Date,Open,High,Low,Close,Prev. Close,Change,% Change
08-Aug-23,11.1025,11.53,11.1025,11.325,11.1025,0.22,2
09-Aug-23,11.325,11.765,10.485,11.14,11.325,-0.18,-1.63
10-Aug-23,11.14,11.91,10.6275,11.4,11.14,0.26,2.33
11-Aug-23,11.4,11.865,11.355,11.5225,11.4,0.12,1.07
14-Aug-23,11.5225,12.755,10.4775,11.995,11.5225,0.47,4.1
16-Aug-23,11.995,12.6825,11.995,12.125,11.995,0.13,1.08
16-Aug-23,11.995,12.6825,11.995,12.125,11.995,0.13,1.08
17-Aug-23,12.125,12.665,12.1125,12.24,12.125,0.12,0.95
18-Aug-23,12.24,12.4925,10.7875,12.1425,12.24,-0.1,-0.8
21-Aug-23,12.1425,12.59,11.1725,11.96,12.1425,-0.18,-1.5
22-Aug-23,11.96,12.085,11.59,11.7475,11.96,-0.21,-1.78
23-Aug-23,11.7475,11.885,10.3075,11.7275,11.7475,-0.02,-0.17
24-Aug-23,11.7275,12.235,10.1975,11.7,11.7275,-0.03,-0.23
25-Aug-23,11.7,12.2425,9.98,12.0825,11.7,0.38,3.27
28-Aug-23,12.0825,12.72,9.5,12.3975,12.0825,0.32,2.61
29-Aug-23,12.3975,12.4625,10.6475,12.225,12.3975,-0.17,-1.39
30-Aug-23,12.225,12.2425,11.4625,11.8,12.225,-0.42,-3.48
31-Aug-23,11.8,12.28,11.76,12.0625,11.8,0.26,2.22
01-Sep-23,12.0625,12.18,10.4075,11.365,12.0625,-0.7,-5.78
04-Sep-23,11.365,11.5425,10.86,10.9625,11.365,-0.4,-3.54
05-Sep-23,10.9625,11.085,9.365,10.815,10.9625,-0.15,-1.35
06-Sep-23,10.815,10.975,9.805,10.6775,10.815,-0.14,-1.27
07-Sep-23,10.6775,11.025,9.8,10.8725,10.6775,0.2,1.83
08-Sep-23,10.8725,10.97,10.0775,10.78,10.8725,-0.09,-0.85
11-Sep-23,10.78,11.5,10.3375,11.3475,10.78,0.57,5.26
12-Sep-23,11.3475,12.0225,10.7125,11.69,11.3475,0.34,3.02
13-Sep-23,11.69,12.0475,11.535,11.8275,11.69,0.14,1.18
14-Sep-23,11.8275,12.0425,11.21,11.3175,11.8275,-0.51,-4.31
15-Sep-23,11.3175,11.32,10.0725,10.9025,11.3175,-0.42,-3.67
18-Sep-23,10.9025,11.4075,10.45,10.835,10.9025,-0.07,-0.62
20-Sep-23,10.835,11.47,10.835,11.1275,10.835,0.29,2.7
21-Sep-23,11.1275,11.39,10.62,10.8175,11.1275,-0.31,-2.79
22-Sep-23,10.8175,11.0725,10.3925,10.66,10.8175,-0.16,-1.46
25-Sep-23,10.66,11.305,10.2725,10.9,10.66,0.24,2.25
26-Sep-23,10.9,11.29,9.2475,11.185,10.9,0.29,2.61
27-Sep-23,11.185,11.8225,9.39,11.585,11.185,0.4,3.58
28-Sep-23,11.585,13.0225,9.3975,12.8225,11.585,1.24,10.68
29-Sep-23,12.8225,12.8225,11.3075,11.4525,12.8225,-1.37,-10.68
03-Oct-23,11.4525,12.4075,10.775,11.7875,11.4525,0.33,2.93
04-Oct-23,11.7875,12.22,11.115,11.655,11.7875,-0.13,-1.12
05-Oct-23,11.655,11.655,10.8425,10.94,11.655,-0.71,-6.13
06-Oct-23,10.94,10.94,9.73,10.3,10.94,-0.64,-5.85
09-Oct-23,10.3,11.6325,10.12,11.4,10.3,1.1,10.68
10-Oct-23,11.4,11.4,10.855,11.27,11.4,-0.13,-1.14
11-Oct-23,11.27,11.3225,10.39,10.985,11.27,-0.29,-2.53
12-Oct-23,10.985,11.1175,10.565,10.6175,10.985,-0.37,-3.35
13-Oct-23,10.6175,11.025,10.4025,10.6175,10.6175,0,0
16-Oct-23,10.6175,11.1525,9.1525,11.07,10.6175,0.45,4.26
17-Oct-23,11.07,11.07,10.4275,10.695,11.07,-0.38,-3.39
18-Oct-23,10.695,11.17,10.485,10.965,10.695,0.27,2.52
19-Oct-23,10.965,11.2125,10.0475,10.8975,10.965,-0.07,-0.62
20-Oct-23,10.8975,11.09,10.075,10.8175,10.8975,-0.08,-0.73
20-Oct-23,10.8975,11.09,10.075,10.8175,10.8975,-0.08,-0.73
23-Oct-23,10.8175,11.3575,8.825,10.905,10.8175,0.09,0.81
25-Oct-23,10.905,12.1775,9.965,11.3125,10.905,0.41,3.74
26-Oct-23,11.3125,12.7,11.3125,11.73,11.3125,0.42,3.69
27-Oct-23,11.73,12.305,10.6725,10.905,11.73,-0.83,-7.03
30-Oct-23,10.905,12.1925,10.905,11.49,10.905,0.59,5.36
31-Oct-23,11.49,12.285,11.2625,11.825,11.49,0.33,2.92
01-Nov-23,11.825,12.195,11.825,12.0475,11.825,0.22,1.88
02-Nov-23,12.0475,12.0475,10.9475,11.075,12.0475,-0.97,-8.07
03-Nov-23,11.075,11.075,10.635,10.8825,11.075,-0.19,-1.74
06-Nov-23,10.8825,11.28,10.38,11.105,10.8825,0.22,2.04
07-Nov-23,11.105,12.1775,11,11.1925,11.105,0.09,0.79
08-Nov-23,11.1925,11.3325,10.63,11.0375,11.1925,-0.16,-1.38
09-Nov-23,11.0375,11.2525,10.37,10.9825,11.0375,-0.05,-0.5
10-Nov-23,10.9825,11.3575,9.86,11.1075,10.9825,0.13,1.14
12-Nov-23,11.1075,11.54,9.7525,11.3475,11.1075,0.24,2.16
13-Nov-23,11.3475,11.6325,10.5025,11.1875,11.3475,-0.16,-1.41
15-Nov-23,11.1875,11.4175,8.395,11.135,11.1875,-0.05,-0.47
16-Nov-23,11.135,11.8075,10.6175,11.6475,11.135,0.51,4.6
17-Nov-23,11.6475,12.09,10.19,11.8275,11.6475,0.18,1.55
20-Nov-23,11.8275,12.67,11.2,12.1475,11.8275,0.32,2.71
21-Nov-23,12.1475,12.435,10.755,12.2325,12.1475,0.08,0.7
22-Nov-23,12.2325,12.7075,11.0225,11.865,12.2325,-0.37,-3
23-Nov-23,11.865,12.14,10.975,11.315,11.865,-0.55,-4.64
24-Nov-23,11.315,11.465,8.6775,11.33,11.315,0.02,0.13
28-Nov-23,11.33,12.4925,11.065,12.175,11.33,0.85,7.46
29-Nov-23,12.175,14.46,11.3325,12.7075,12.175,0.53,4.37
30-Nov-23,12.7075,13.3525,11.7625,12.69,12.7075,-0.02,-0.14
01-Dec-23,12.69,12.755,11.7775,12.3825,12.69,-0.31,-2.42
04-Dec-23,12.3825,13.16,11.34,12.9925,12.3825,0.61,4.93
05-Dec-23,12.9925,13.8825,11.475,13.4575,12.9925,0.46,3.58
06-Dec-23,13.4575,14.0875,12.6875,13.74,13.4575,0.28,2.1
07-Dec-23,13.74,13.74,12.545,12.6725,13.74,-1.07,-7.77
08-Dec-23,12.6725,12.875,12.135,12.47,12.6725,-0.2,-1.6
11-Dec-23,12.47,13.1225,12.2275,12.7575,12.47,0.29,2.31
12-Dec-23,12.7575,12.8675,11.6925,12.7125,12.7575,-0.04,-0.35
13-Dec-23,12.7125,12.8175,11.54,12.065,12.7125,-0.65,-5.09
14-Dec-23,12.065,12.5125,11,12.32,12.065,0.26,2.11
15-Dec-23,12.32,13.3425,10.8,13.1275,12.32,0.81,6.55
18-Dec-23,13.1275,14.1175,13.125,13.9,13.1275,0.77,5.88
19-Dec-23,13.9,14.12,13.5525,13.8675,13.9,-0.03,-0.23
20-Dec-23,13.8675,14.87,12.7775,14.45,13.8675,0.58,4.2
21-Dec-23,14.45,15.01,12.2825,13.7575,14.45,-0.69,-4.79
21-Dec-23,14.45,15.01,12.2825,13.7575,14.45,-0.69,-4.79
22-Dec-23,13.7575,13.9875,12.225,13.7075,13.7575,-0.05,-0.36
26-Dec-23,13.7075,14.95,13.7075,14.6775,13.7075,0.97,7.08
27-Dec-23,14.6775,15.7325,14.47,15.5575,14.6775,0.88,6
28-Dec-23,15.5575,16.47,14.9625,15.14,15.5575,-0.42,-2.68
29-Dec-23,15.14,15.4275,14.3725,14.5025,15.14,-0.64,-4.21
01-Jan-24,14.5025,14.8675,14.3275,14.68,14.5025,0.18,1.22
02-Jan-24,14.68,15.08,14.2425,14.58,14.68,-0.1,-0.68
03-Jan-24,14.58,14.78,14.0225,14.0975,14.58,-0.48,-3.31
04-Jan-24,14.0975,14.2075,13.2125,13.33,14.0975,-0.77,-5.44
05-Jan-24,13.33,13.4675,12.4875,12.63,13.33,-0.7,-5.25
08-Jan-24,12.63,13.595,12.63,13.4625,12.63,0.83,6.59
09-Jan-24,13.4625,13.505,12.775,13.2625,13.4625,-0.2,-1.49
10-Jan-24,13.2625,14.5575,12.81,12.97,13.2625,-0.29,-2.21
11-Jan-24,12.97,13.19,12.63,12.7675,12.97,-0.2,-1.56
12-Jan-24,12.7675,13.285,12.42,13.1,12.7675,0.33,2.6
15-Jan-24,13.1,13.885,11.7875,13.785,13.1,0.69,5.23
16-Jan-24,13.785,14.0425,12.485,13.5725,13.785,-0.21,-1.54
17-Jan-24,13.5725,15.23,12.715,15.08,13.5725,1.51,11.11
18-Jan-24,15.08,15.705,12.98,14.07,15.08,-1.01,-6.7
19-Jan-24,14.07,14.1125,13.6775,13.8775,14.07,-0.19,-1.37
20-Jan-24,13.8775,14.2475,13.0975,13.8025,13.8775,-0.07,-0.54
23-Jan-24,13.8025,15.405,12.195,14.8525,13.8025,1.05,7.61
24-Jan-24,14.8525,15.6475,14.03,14.375,14.8525,-0.48,-3.21
25-Jan-24,14.375,15.3375,13.36,13.865,14.375,-0.51,-3.55
29-Jan-24,13.865,15.8475,13.795,15.68,13.865,1.81,13.09
30-Jan-24,15.68,16.575,14.9875,16.1025,15.68,0.42,2.69
31-Jan-24,16.1025,16.5325,15.8,16.0475,16.1025,-0.05,-0.34
01-Feb-24,16.0475,16.1075,14.36,14.455,16.0475,-1.59,-9.92
02-Feb-24,14.455,15.1325,14.025,14.6975,14.455,0.24,1.68
05-Feb-24,14.6975,16.05,14.6975,15.6175,14.6975,0.92,6.26
06-Feb-24,15.6175,15.9825,15.0875,15.785,15.6175,0.17,1.07
07-Feb-24,15.785,16.0175,14.74,15.505,15.785,-0.28,-1.77
08-Feb-24,15.505,16.0275,15.2425,15.8275,15.505,0.32,2.08
09-Feb-24,15.8275,16.3325,15.265,15.4475,15.8275,-0.38,-2.4
12-Feb-24,15.4475,16.535,15.4475,16.0625,15.4475,0.62,3.98
13-Feb-24,16.0625,16.57,15.7525,15.8075,16.0625,-0.26,-1.59
14-Feb-24,15.8075,16.1975,15.34,15.435,15.8075,-0.37,-2.36
15-Feb-24,15.435,15.6625,15.1125,15.225,15.435,-0.21,-1.36
16-Feb-24,15.225,15.5525,14.9025,15.2225,15.225,0,-0.02
19-Feb-24,15.2225,16.1175,13.7,16.0175,15.2225,0.79,5.22
20-Feb-24,16.0175,16.36,14.2125,16.0725,16.0175,0.06,0.34
21-Feb-24,16.0725,16.31,15.68,15.9275,16.0725,-0.15,-0.9
22-Feb-24,15.9275,16.15,15.1325,15.1975,15.9275,-0.73,-4.58
23-Feb-24,15.1975,15.4425,14.84,14.9725,15.1975,-0.22,-1.48
26-Feb-24,14.9725,15.96,13.7575,15.6,14.9725,0.63,4.19
27-Feb-24,15.6,15.9975,15.53,15.7275,15.6,0.13,0.82
28-Feb-24,15.7275,16.74,15.31,16.33,15.7275,0.6,3.83
29-Feb-24,16.33,16.5525,15.37,15.5725,16.33,-0.76,-4.64
01-Mar-24,15.5725,15.6425,15,15.235,15.5725,-0.34,-2.17
02-Mar-24,15.235,15.415,13.53,14.9925,15.235,-0.24,-1.59
04-Mar-24,14.9925,15.3025,14.8225,14.9225,14.9925,-0.07,-0.47
05-Mar-24,14.9225,15.165,14.1775,14.38,14.9225,-0.54,-3.64
06-Mar-24,14.38,14.71,13.905,14.295,14.38,-0.09,-0.59
07-Mar-24,14.295,14.4325,13.56,13.6125,14.295,-0.68,-4.77
11-Mar-24,13.6125,14.5525,13.6125,13.995,13.6125,0.38,2.81
12-Mar-24,13.995,14.195,13.5775,13.6375,13.995,-0.36,-2.55
13-Mar-24,13.6375,15.005,13.5325,14.4325,13.6375,0.79,5.83
14-Mar-24,14.4325,14.6825,13.5225,13.6225,14.4325,-0.81,-5.61
15-Mar-24,13.6225,14.3325,13.59,13.69,13.6225,0.07,0.5
18-Mar-24,13.69,14.615,13.69,13.895,13.69,0.21,1.5
19-Mar-24,13.895,14.445,13.875,14.1125,13.895,0.22,1.57
20-Mar-24,14.1125,14.2825,13.085,13.4725,14.1125,-0.64,-4.53
21-Mar-24,13.4725,13.4725,12.3425,12.5125,13.4725,-0.96,-7.13
22-Mar-24,12.5125,13.0475,11.81,12.22,12.5125,-0.29,-2.34
26-Mar-24,12.22,13.1025,12.085,12.82,12.22,0.6,4.91
27-Mar-24,12.82,13.01,12.5325,12.7025,12.82,-0.12,-0.92
28-Mar-24,12.7025,13.18,12.26,12.8325,12.7025,0.13,1.02
01-Apr-24,12.8325,13.3575,12.005,12.0825,12.8325,-0.75,-5.84
02-Apr-24,12.0825,12.305,11.5975,11.6525,12.0825,-0.43,-3.56
03-Apr-24,11.6525,11.8275,11.3125,11.3725,11.6525,-0.28,-2.4
04-Apr-24,11.3725,11.8375,10.86,11.22,11.3725,-0.15,-1.34
05-Apr-24,11.22,11.6825,11.035,11.3375,11.22,0.12,1.05
08-Apr-24,11.3375,11.7425,11.1325,11.61,11.3375,0.27,2.4
09-Apr-24,11.61,11.6125,10.6175,11.355,11.61,-0.25,-2.2
10-Apr-24,11.355,11.355,10.985,11.1075,11.355,-0.25,-2.18
12-Apr-24,11.1075,11.605,11.1075,11.5325,11.1075,0.43,3.83
15-Apr-24,11.5325,12.7375,11.3075,12.4675,11.5325,0.93,8.11
16-Apr-24,12.4675,12.925,12.34,12.615,12.4675,0.15,1.18
18-Apr-24,12.615,13.3875,12.0275,13.04,12.615,0.42,3.37
19-Apr-24,13.04,14.4125,11.915,13.4575,13.04,0.42,3.2
22-Apr-24,13.4575,13.4575,12.6125,12.7,13.4575,-0.76,-5.63
23-Apr-24,12.7,12.7,9.8575,10.195,12.7,-2.5,-19.72
24-Apr-24,10.195,11.1325,9.945,10.275,10.195,0.08,0.78
25-Apr-24,10.275,11.4575,10.26,10.73,10.275,0.46,4.43
26-Apr-24,10.73,11.315,10.5875,10.925,10.73,0.2,1.82
29-Apr-24,10.925,12.4875,10.925,12.235,10.925,1.31,11.99
30-Apr-24,12.235,13.2125,12.235,12.87,12.235,0.63,5.19
02-May-24,12.87,13.9475,12.87,13.445,12.87,0.58,4.47
03-May-24,13.445,15.3125,13.445,14.6175,13.445,1.17,8.72
06-May-24,14.6175,16.9625,14.6175,16.6,14.6175,1.98,13.56
07-May-24,16.6,17.6425,16.6,17.0075,16.6,0.41,2.45
08-May-24,17.0075,18.3175,16.4625,17.08,17.0075,0.07,0.43
09-May-24,17.08,19.1725,17.08,18.2,17.08,1.12,6.56
10-May-24,18.2,19.0075,17.995,18.4725,18.2,0.27,1.5
13-May-24,18.4725,21.485,18.4725,20.6,18.4725,2.13,11.52
14-May-24,20.6,21.875,20.1125,20.195,20.6,-0.41,-1.97
15-May-24,20.195,20.6575,19.87,20.2725,20.195,0.08,0.38
16-May-24,20.2725,21.1125,18.965,19.995,20.2725,-0.28,-1.37
17-May-24,19.995,20.3675,18.98,19.7975,19.995,-0.2,-0.99
18-May-24,19.7975,20.945,17.3375,20.525,19.7975,0.73,3.67
21-May-24,20.525,22.3025,20.525,21.81,20.525,1.29,6.26
22-May-24,21.81,22.2925,18.185,21.4675,21.81,-0.34,-1.57
23-May-24,21.4675,24.215,18.84,21.38,21.4675,-0.09,-0.41
24-May-24,21.38,21.8975,20.59,21.71,21.38,0.33,1.54
27-May-24,21.71,26.195,18.435,23.1925,21.71,1.48,6.83
28-May-24,23.1925,24.475,22.025,24.195,23.1925,1,4.32
29-May-24,24.195,24.7725,23.545,24.175,24.195,-0.02,-0.08
30-May-24,24.175,24.52,22.7525,24.175,24.175,0,0
31-May-24,24.175,24.81,22.5975,24.6025,24.175,0.43,1.77
03-Jun-24,24.6025,24.6025,19.115,20.9375,24.6025,-3.66,-14.9
04-Jun-24,20.9375,31.71,18.8025,26.7475,20.9375,5.81,27.75
05-Jun-24,26.7475,26.925,18.6575,18.885,26.7475,-7.86,-29.4
06-Jun-24,18.885,18.885,16.5575,16.8,18.885,-2.09,-11.04
07-Jun-24,16.8,17.145,16.3725,16.8825,16.8,0.08,0.49
10-Jun-24,16.8825,17.25,16.17,16.3975,16.8825,-0.48,-2.87
11-Jun-24,16.3975,16.3975,14.675,14.765,16.3975,-1.63,-9.96
12-Jun-24,14.765,14.765,13.165,14.3875,14.765,-0.38,-2.56
13-Jun-24,14.3875,14.3875,13.3125,13.4875,14.3875,-0.9,-6.26
14-Jun-24,13.4875,13.4875,12.655,12.8225,13.4875,-0.67,-4.93
18-Jun-24,12.8225,13.42,12.625,12.965,12.8225,0.14,1.11
19-Jun-24,12.965,13.815,11.63,13.7125,12.965,0.75,5.77
20-Jun-24,13.7125,14.06,13.1025,13.345,13.7125,-0.37,-2.68
21-Jun-24,13.345,13.59,12.475,13.18,13.345,-0.17,-1.24
24-Jun-24,13.18,14.2675,13.15,14.0575,13.18,0.88,6.66
25-Jun-24,14.0575,14.455,13.8425,14.3125,14.0575,0.26,1.81
26-Jun-24,14.3125,14.5475,13.985,14.045,14.3125,-0.27,-1.87
27-Jun-24,14.045,14.61,13.915,14.1525,14.045,0.11,0.77
28-Jun-24,14.1525,14.29,13.6875,13.8025,14.1525,-0.35,-2.47
